sample_set,variant,seed,method,selected_model,count,ratio
round2_test_small,film_panel_gated_mean_aux,18,film_panel_gated_mean_aux_raw_soft_fusion,ES,2007,0.4014
round2_test_small,film_panel_gated_mean_aux,18,film_panel_gated_mean_aux_raw_soft_fusion,NaiveForecaster,519,0.1038
round2_test_small,film_panel_gated_mean_aux,18,film_panel_gated_mean_aux_raw_soft_fusion,PatchTST,1615,0.323
round2_test_small,film_panel_lowrank_aux,16,film_panel_lowrank_aux_hard_top1,CrossFormer,395,0.079
round2_test_small,film_panel_lowrank_aux,16,film_panel_lowrank_aux_hard_top1,DLinear,1836,0.3672
round2_test_small,film_panel_lowrank_aux,16,film_panel_lowrank_aux_hard_top1,ES,483,0.0966
round2_test_small,film_panel_lowrank_aux,16,film_panel_lowrank_aux_hard_top1,NaiveForecaster,628,0.1256
round2_test_small,film_panel_lowrank_aux,16,film_panel_lowrank_aux_hard_top1,PatchTST,1658,0.3316
round2_test_small,film_panel_lowrank_aux,16,film_panel_lowrank_aux_raw_soft_fusion,CrossFormer,395,0.079
round2_test_small,film_panel_lowrank_aux,16,film_panel_lowrank_aux_raw_soft_fusion,DLinear,1836,0.3672
round2_test_small,film_panel_lowrank_aux,16,film_panel_lowrank_aux_raw_soft_fusion,ES,483,0.0966
round2_test_small,film_panel_lowrank_aux,16,film_panel_lowrank_aux_raw_soft_fusion,NaiveForecaster,628,0.1256
round2_test_small,film_panel_lowrank_aux,16,film_panel_lowrank_aux_raw_soft_fusion,PatchTST,1658,0.3316
round2_test_small,film_panel_lowrank_aux,17,film_panel_lowrank_aux_hard_top1,CrossFormer,235,0.047
round2_test_small,film_panel_lowrank_aux,17,film_panel_lowrank_aux_hard_top1,DLinear,418,0.0836
round2_test_small,film_panel_lowrank_aux,17,film_panel_lowrank_aux_hard_top1,ES,1968,0.3936
round2_test_small,film_panel_lowrank_aux,17,film_panel_lowrank_aux_hard_top1,NaiveForecaster,523,0.1046
round2_test_small,film_panel_lowrank_aux,17,film_panel_lowrank_aux_hard_top1,PatchTST,1856,0.3712
round2_test_small,film_panel_lowrank_aux,17,film_panel_lowrank_aux_raw_soft_fusion,CrossFormer,235,0.047
round2_test_small,film_panel_lowrank_aux,17,film_panel_lowrank_aux_raw_soft_fusion,DLinear,418,0.0836
round2_test_small,film_panel_lowrank_aux,17,film_panel_lowrank_aux_raw_soft_fusion,ES,1968,0.3936
round2_test_small,film_panel_lowrank_aux,17,film_panel_lowrank_aux_raw_soft_fusion,NaiveForecaster,523,0.1046
round2_test_small,film_panel_lowrank_aux,17,film_panel_lowrank_aux_raw_soft_fusion,PatchTST,1856,0.3712
round2_test_small,film_panel_lowrank_aux,18,film_panel_lowrank_aux_hard_top1,CrossFormer,263,0.0526
round2_test_small,film_panel_lowrank_aux,18,film_panel_lowrank_aux_hard_top1,DLinear,530,0.106
round2_test_small,film_panel_lowrank_aux,18,film_panel_lowrank_aux_hard_top1,ES,2172,0.4344
round2_test_small,film_panel_lowrank_aux,18,film_panel_lowrank_aux_hard_top1,NaiveForecaster,497,0.0994
round2_test_small,film_panel_lowrank_aux,18,film_panel_lowrank_aux_hard_top1,PatchTST,1538,0.3076
round2_test_small,film_panel_lowrank_aux,18,film_panel_lowrank_aux_raw_soft_fusion,CrossFormer,263,0.0526
round2_test_small,film_panel_lowrank_aux,18,film_panel_lowrank_aux_raw_soft_fusion,DLinear,530,0.106
round2_test_small,film_panel_lowrank_aux,18,film_panel_lowrank_aux_raw_soft_fusion,ES,2172,0.4344
round2_test_small,film_panel_lowrank_aux,18,film_panel_lowrank_aux_raw_soft_fusion,NaiveForecaster,497,0.0994
round2_test_small,film_panel_lowrank_aux,18,film_panel_lowrank_aux_raw_soft_fusion,PatchTST,1538,0.3076
